code,client,latitude,longitude,surface_area,seeding_date,crop,disabled,geometry
PLOT01988,CLIENT00308,43.262012,1.537258,11.46,2026-05-04,Maïs semence,False,"POLYGON((1.5349405714111 43.262623610791,1.5347693556889 43.262200693018,1.5349195593937 43.26165378006,1.535520374213 43.260841214593,1.5360139006718 43.260653697945,1.5371082419498 43.260403674849,1.5382240409 43.260434927793,1.5389106864078 43.260850818459,1.5393720263584 43.261093026569,1.539661704932 43.261663383798,1.5396724337681 43.262171231627,1.5395115012272 43.262686888166,1.5390716189487 43.263163475931,1.5384703584747 43.263475216699,1.5377086111145 43.263756478419,1.5363138624268 43.263615847722,1.5353268095093 43.2631861408,1.5349405714111 43.262623610791))"
PLOT01989,CLIENT00308,43.081807,1.745378,26.35,2026-05-01,Maïs semence,False,"POLYGON((1.7432644192962 43.084614470068,1.7430910679978 43.084296101949,1.7422542187852 43.084484160868,1.7421040150803 43.084249087129,1.7418465230149 43.084327445142,1.7415675732774 43.08385729556,1.7410740468186 43.083622219416,1.7411813351792 43.082760265837,1.7416319462937 43.082603545701,1.7418894383591 43.082384136838,1.7425992314606 43.080508394445,1.7425134007721 43.079928506628,1.7453028981476 43.079129192803,1.7456676785736 43.079724760957,1.7463543240814 43.079818797505,1.7479851071625 43.080163596945,1.7493583981781 43.08279654687,1.7471697156219 43.083736858708,1.7432644192962 43.084614470068))"
PLOT01990,CLIENT00308,43.253662,1.605992,21.54,2026-04-17,Maïs semence,False,"POLYGON((1.6077193426056 43.254883185519,1.6070434259338 43.255016022459,1.6067322896881 43.255211370374,1.6046899266181 43.255677346404,1.6044217057166 43.25569297409,1.6042178578315 43.255622649469,1.6040676541266 43.255663291763,1.6039818234381 43.255913334324,1.6034024662909 43.255999286217,1.6025763459143 43.255960217189,1.6017502255378 43.255569525538,1.601439089292 43.255147575738,1.6013854451117 43.25452245955,1.6027097866394 43.253401796501,1.6031603977539 43.253331469234,1.6040294334747 43.253526822552,1.6041581795074 43.252823547673,1.6045658752777 43.252206221919,1.6049628422119 43.251901463859,1.6050379440643 43.251760805779,1.6060100806091 43.25078947815,1.6065250647399 43.250601930547,1.6073404562805 43.250570672557,1.608598918285 43.251203219722,1.6086632913014 43.254313278814,1.607869357433 43.254516442977,1.6077193426056 43.254883185519))"
PLOT01991,CLIENT00308,43.294297,1.518703,15.55,2026-04-19,Maïs semence,False,"POLYGON((1.5207736653595 43.295220637896,1.5211809137756 43.295550375258,1.5190780281203 43.297361988691,1.5156611392253 43.294425924301,1.5184050476697 43.291826816581,1.521771447113 43.294416329437,1.5207736653595 43.295220637896))"
PLOT01992,CLIENT00308,43.918188,1.429243,13.82,2026-05-23,Maïs semence,False,"POLYGON((1.4263462142639 43.919697175443,1.4275440942667 43.919203014061,1.4263210069559 43.91801286229,1.4279748957781 43.91668684439,1.4287096560136 43.916350387009,1.4295786917344 43.915917586552,1.4322792606049 43.918707968273,1.4273869113617 43.920771373978,1.4263462142639 43.919697175443))"
PLOT01993,CLIENT00308,43.828418,1.479601,16.56,2026-04-24,Maïs semence,False,"POLYGON((1.4773010820003 43.829009218682,1.4769897282443 43.82881678904,1.476764422687 43.828971587066,1.4767268717608 43.828820658995,1.4767697871051 43.827768021839,1.4787224352679 43.826545081831,1.479108673366 43.826514120999,1.4801600992999 43.826452199287,1.4808252871356 43.826591523048,1.4822234296002 43.828211256262,1.4824809216656 43.828102896305,1.482556023518 43.829039429432,1.482281991015 43.829557676706,1.4817978907062 43.829873017915,1.4797458081174 43.830817753666,1.4789250521588 43.830771315737,1.4780414066875 43.830524315037,1.4777249060237 43.830292123888,1.4772206507289 43.830052192085,1.477075776443 43.829268504313,1.4773010820003 43.829009218682))"
PLOT01994,CLIENT00308,43.264834,1.598919,9.84,2026-04-29,Maïs semence,False,"POLYGON((1.5979426759186 43.266633084648,1.5958895475274 43.265124368022,1.5958895475274 43.264889988612,1.5956535131341 43.264811861942,1.5962972432977 43.264061840803,1.596793628573 43.263782925541,1.5976304777857 43.263423535491,1.5983814963099 43.263282904024,1.5994972952601 43.263282904024,1.6002268561121 43.263501663943,1.601797279268 43.264634892964,1.5985951398379 43.26564761412,1.5986702416903 43.265807771488,1.5979426759186 43.266633084648))"
PLOT01995,CLIENT00308,43.25994,1.583839,5.59,2026-04-21,Maïs semence,False,"POLYGON((1.5826051838532 43.261309509111,1.582918020348 43.259606385308,1.5829823933643 43.259489185094,1.5829254950949 43.25927822414,1.5831722583243 43.258160900234,1.5833546485373 43.258114019062,1.5852107371756 43.258444289216,1.5854360427329 43.259358460591,1.5852000083396 43.259717874638,1.5849547989502 43.260153156143,1.5846543915405 43.260700082581,1.5840964920654 43.260973543958,1.5833776600495 43.261239190977,1.5826051838532 43.261309509111))"
PLOT01997,CLIENT00308,44.614132,4.900753,1.88,2026-04-27,Maïs semence,False,"POLYGON((4.90110705159 44.615126995293,4.8993904378204 44.613385682675,4.9005491521149 44.613294033196,4.9021799351959 44.614897878195,4.90110705159 44.615126995293))"
PLOT01998,CLIENT00308,44.611994,4.835884,2.33,2026-04-26,Maïs semence,False,"POLYGON((4.837332392868 44.613279256303,4.8358518134918 44.612744631324,4.8353582870331 44.612378028493,4.8351007949676 44.611782293959,4.8348433029022 44.611125451363,4.8360449325409 44.61098797174,4.8369032394256 44.612484954558,4.837332392868 44.613279256303))"
PLOT01999,CLIENT00308,44.611134,4.88043,3.05,2026-04-25,Maïs semence,False,"POLYGON((4.8800115753937 44.6120679457,4.8798613716888 44.612006844677,4.8788635899353 44.610891739718,4.8790567089844 44.61061677904,4.8792176415253 44.610570952134,4.8816316296387 44.610418195518,4.8819964100647 44.610884101939,4.8816101719666 44.611342366903,4.8807196785736 44.612022119939,4.8800115753937 44.6120679457))"
PLOT02000,CLIENT00308,44.562271,4.92609,1.95,2026-04-18,Maïs semence,False,"POLYGON((4.9262402037048 44.563354789839,4.9252853372955 44.563056672011,4.9257526504355 44.561150417085,4.9268469917135 44.561150417085,4.9265715361048 44.562235397245,4.9262402037048 44.563354789839))"
PLOT02001,CLIENT00308,44.334295,4.705613,1.82,2026-05-01,Maïs semence,False,"POLYGON((4.7047208974541 44.334983051719,4.7046350667656 44.334388315759,4.7046191354325 44.334012980951,4.7063089271119 44.333855661681,4.7072155137589 44.333767409223,4.7073388953736 44.333859498741,4.707408632808 44.334339129311,4.7072906156113 44.334381336614,4.7066361566117 44.334454240064,4.7057416345551 44.33469597191,4.7048672344162 44.334964561681,4.7047208974541 44.334983051719))"
PLOT02125,CLIENT00308,44.113412,1.608264,4,2026-05-20,Maïs semence,False,"POLYGON((1.6081674404755 44.1134757897,1.6081030674591 44.113229296289,1.6083605595245 44.11339876062,1.6084034748688 44.113506601304,1.6081674404755 44.1134757897))"
PLOT02126,CLIENT00308,43.65693,1.749484,2.3,2026-05-27,Maïs semence,False,"POLYGON((1.7492157790985 43.657165047622,1.7491943214264 43.656652744501,1.7496878478851 43.656668268903,1.7499024246063 43.657180571891,1.7492157790985 43.657165047622))"
PLOT02127,CLIENT00308,43.65343,1.755489,4.1,2026-05-23,Maïs semence,False,"POLYGON((1.7551993214264 43.653618485777,1.7552636944427 43.653121677717,1.75584305159 43.653121677717,1.7559288822784 43.653649536144,1.7551993214264 43.653618485777))"
PLOT02128,CLIENT00308,43.146176,1.319562,1,2026-05-10,Maïs semence,False,"POLYGON((1.31920794841 43.146428693255,1.3193152367706 43.145771150449,1.31991605159 43.145786806312,1.31991605159 43.146475660328,1.31920794841 43.146428693255))"
PLOT02129,CLIENT00308,43.125967,1.334604,1.9,2026-05-13,Maïs semence,False,"POLYGON((1.3337865801935 43.126245811919,1.3345268698816 43.12460139899,1.33567485534 43.126418081192,1.3342157336359 43.126793939739,1.3337865801935 43.126245811919))"
PLOT02130,CLIENT00308,43.325487,1.874262,4.5,2026-05-11,Maïs semence,False,"POLYGON((1.8737362870331 43.325754560479,1.8736289986725 43.325208218776,1.8749593743439 43.325192608941,1.8750022896881 43.325754560479,1.8737362870331 43.325754560479))"
PLOT02131,CLIENT00308,43.88375,1.639624,4.2,2026-05-09,Maïs semence,False,"POLYGON((1.6393557790985 43.883984157917,1.6393772367706 43.883535656498,1.6399565939179 43.883489259606,1.6400209669342 43.883953226893,1.6393557790985 43.883984157917))"
PLOT02132,CLIENT00308,43.191368,1.390358,6,2026-04-27,Maïs semence,False,"POLYGON((1.3899824907379 43.191573573991,1.3898966600494 43.191088604037,1.3909266283112 43.191229402163,1.3909695436554 43.191589218118,1.3899824907379 43.191573573991))"
PLOT02133,CLIENT00308,43.799918,1.750398,5.8,2026-04-30,Maïs semence,False,"POLYGON((1.7499152023773 43.80012151266,1.749850829361 43.799502018935,1.7508807976227 43.799517506356,1.7509022552948 43.80016797443,1.7499152023773 43.80012151266))"
PLOT02134,CLIENT00308,43.804302,1.844032,5.7,2026-04-29,Maïs semence,False,"POLYGON((1.8435062870331 43.804613900513,1.8433989986725 43.804195774395,1.8443431362457 43.804009939626,1.8444933399506 43.80470681703,1.8435062870331 43.804613900513))"
PLOT02135,CLIENT00308,43.144828,1.366814,4.3,2026-05-10,Maïs semence,False,"POLYGON((1.3665672367706 43.144986762502,1.3666101521149 43.144595359595,1.3672109669342 43.144657984228,1.3671895092621 43.144986762502,1.3665672367706 43.144986762502))"
PLOT02136,CLIENT00308,43.220015,2.280757,2.91,2026-04-29,Maïs semence,False,"POLYGON((2.2784093806852 43.219315504239,2.2797769212372 43.218903026159,2.2811609410889 43.219833427867,2.2823278647645 43.220355357004,2.2823707801088 43.220644636199,2.2812335234865 43.220941732322,2.2784093806852 43.219315504239))"
PLOT02137,CLIENT00308,43.199529,1.723807,9.81,2026-04-27,Maïs semence,False,"MULTIPOLYGON(((1.7233456600494 43.199859682674,1.723088167984 43.199187072719,1.7243970859833 43.199155788355,1.7245472896881 43.199828398655,1.7233456600494 43.199859682674)),((1.7217470634766 43.200368045744,1.7216890806041 43.200340703733,1.7217685211487 43.198631772866,1.7270685661621 43.198788195871,1.7269827354736 43.200806016684,1.7257381904907 43.200852941955,1.7239357460327 43.200461896924,1.7217470634766 43.200368045744)))"
PLOT02138,CLIENT00308,43.714002,1.780383,0.8,2026-05-26,Maïs semence,False,"POLYGON((1.7791920991974 43.714407428446,1.7796856256561 43.713554401871,1.7813807817535 43.713538892185,1.7814022394256 43.714469466269,1.7791920991974 43.714407428446))"
PLOT02139,CLIENT00308,43.151503,1.413708,4.1,2026-05-21,Maïs semence,False,"POLYGON((1.4134826944428 43.151583473333,1.4136543558197 43.151333002793,1.41406205159 43.151426929366,1.4137616441803 43.151708708218,1.4134826944428 43.151583473333))"
PLOT02140,CLIENT00308,43.251193,2.078282,0.5,2026-04-29,Maïs semence,False,"POLYGON((2.0776597275086 43.251765647749,2.0772305740662 43.250726330838,2.0788398994751 43.250851362382,2.0790330185242 43.251476516253,2.0776597275086 43.251765647749))"
PLOT02141,CLIENT00308,43.60662,2.00157,1.1,2026-04-30,Maïs semence,False,"POLYGON((2.0013661521149 43.606762020762,2.0012588637543 43.606342512312,2.0019455092621 43.60612498826,2.0021386283112 43.606777558056,2.0013661521149 43.606762020762))"
PLOT02142,CLIENT00308,43.978645,1.603248,3.3,2026-05-09,Maïs semence,False,"POLYGON((1.6028510330658 43.978909666294,1.6028081177216 43.978261147335,1.6040097473602 43.978245706321,1.6040312050324 43.978925107135,1.6028510330658 43.978909666294))"
PLOT02143,CLIENT00308,43.253892,2.249094,0.5,2026-04-27,Maïs semence,False,"POLYGON((2.2488686944428 43.254034850861,2.2489545251312 43.253722287858,2.2492978478851 43.253737916046,2.2493193055573 43.254050478969,2.2488686944428 43.254034850861))"
PLOT02144,CLIENT00308,43.508431,1.787882,0.5,2026-04-23,Maïs semence,False,"POLYGON((1.7874850330658 43.508682190727,1.7884506283111 43.50810637152,1.788429170639 43.508635502888,1.7874850330658 43.508682190727))"
PLOT02145,CLIENT00308,43.505371,1.797862,1,2026-04-23,Maïs semence,False,"POLYGON((1.7972504563446 43.505949033891,1.797314829361 43.505061918606,1.7985593743439 43.504890719418,1.7985379166718 43.505886780613,1.7972504563446 43.505949033891))"
PLOT02146,CLIENT00308,43.191695,1.551484,0.8,2026-04-25,Maïs semence,False,"POLYGON((1.5509153716889 43.192166521093,1.5508509986725 43.19121223098,1.5522457473602 43.191243519417,1.5521813743439 43.192213453008,1.5509153716889 43.192166521093))"
PLOT02147,CLIENT00308,43.25214,2.023185,3.6,2026-04-30,Maïs semence,False,"POLYGON((2.0222515912628 43.252751709955,2.0218224378204 43.252142197771,2.024268612442 43.251751481624,2.024633392868 43.252251597843,2.0222515912628 43.252751709955))"
PLOT02148,CLIENT00308,43.356639,1.890952,2.7,2026-05-02,Maïs semence,False,"POLYGON((1.8903189986725 43.357421276665,1.890061506607 43.356766007897,1.8915635436554 43.356141935826,1.8921214431305 43.356828414752,1.8903189986725 43.357421276665))"
PLOT02149,CLIENT00308,43.254644,2.084526,6.88,2026-04-27,Maïs semence,False,"POLYGON((2.0841826772461 43.256677797702,2.082895216919 43.253474089914,2.0848693227539 43.252973983734,2.0864142751465 43.256693425132,2.0841826772461 43.256677797702))"
PLOT02150,CLIENT00308,43.254386,2.090678,11.66,2026-04-22,Maïs semence,False,"POLYGON((2.0893578743744 43.256216926026,2.0893149590302 43.251731653985,2.0916538452911 43.25109087387,2.0925550675201 43.25574809772,2.0893578743744 43.256216926026))"
PLOT02151,CLIENT00308,43.376786,1.768875,2.5,2026-05-10,Maïs semence,False,"POLYGON((1.7687784404755 43.376819386405,1.7687784404755 43.37669461376,1.769057390213 43.376757000115,1.7689715595245 43.376897369178,1.7687784404755 43.376819386405))"
PLOT02171,CLIENT00308,44.587127,4.938612,2.09,2026-05-09,Maïs semence,False,"POLYGON((4.9383331933612 44.588227897742,4.9373543966183 44.587849589432,4.9385576188186 44.586100609011,4.9397400958085 44.586342151868,4.9383331933612 44.588227897742))"
PLOT02172,CLIENT00308,44.586212,4.847542,2.22,2026-04-27,Maïs semence,False,"POLYGON((4.8467158796234 44.586550353081,4.8465978624268 44.58604986681,4.8487865449829 44.58576714747,4.8489903928681 44.586263815667,4.8518228055878 44.585843558238,4.8521875860138 44.586714633894,4.8514794828339 44.587463442885,4.8507177354737 44.586019302623,4.8469139731027 44.586553287884,4.8467158796234 44.586550353081))"
PLOT02173,CLIENT00308,44.589683,4.772912,1.7,2026-05-16,Maïs semence,False,
PLOT02174,CLIENT00308,44.625454,4.904522,2.73,2026-05-13,Maïs semence,False,"POLYGON((4.9041250330658 44.626288450684,4.9040606600495 44.625769217124,4.9033847433777 44.624455840919,4.905058441803 44.6241656724,4.9056485277863 44.626219728862,4.9041250330658 44.626288450684))"
PLOT02175,CLIENT00308,44.610308,4.85557,2.37,2026-05-19,Maïs semence,False,"POLYGON((4.8545400317383 44.610837157751,4.8542603295864 44.609857145531,4.8569969351959 44.609515805794,4.8570827658844 44.610524007693,4.8545400317383 44.610837157751))"
PLOT02176,CLIENT00308,44.64603,4.796038,1.81,2026-05-14,Maïs semence,False,"MULTIPOLYGON(((4.8018611116365 44.658922269988)),((4.8018799709186 44.658928083014)),((4.8020657348477 44.659058875934)),((4.7963312539792 44.647198921721,4.7950008783078 44.644985308794,4.7951939973569 44.644893709198,4.7963205251431 44.645252473457,4.7969964418149 44.64680200424,4.7965029153561 44.647198921721,4.7963312539792 44.647198921721)))"
PLOT02177,CLIENT00308,44.584579,4.769911,1.6,2026-04-27,Maïs semence,False,"POLYGON((4.7675058777137 44.585557264949,4.7668943340583 44.585243978618,4.7669479782386 44.585129361246,4.7685358459754 44.584869561033,4.7685787613197 44.584724378056,4.7715613777442 44.584006099042,4.7717974121375 44.584220055421,4.7682568962379 44.585297466648,4.7675058777137 44.585557264949))"
PLOT02178,CLIENT00308,44.523519,4.856166,2.09,2026-05-20,Maïs semence,False,"POLYGON((4.8555813622538 44.524446819238,4.855238509413 44.523732147664,4.8555930639172 44.52353695747,4.8553286478731 44.523100884102,4.8568298467312 44.522751285472,4.8572862413589 44.523287335846,4.8572749257896 44.523936998981,4.8555813622538 44.524446819238))"
PLOT02179,CLIENT00308,44.684425,4.793335,4.66,2026-05-20,Maïs semence,False,"POLYGON((4.7935710343933 44.682588743678,4.7937748822784 44.683374457778,4.7941182050324 44.684350864335,4.7947000318035 44.685230285385,4.7947751336559 44.685390473082,4.7942601495251 44.686015963659,4.7923289590344 44.68598545208,4.7922967725262 44.684642926704,4.7925757222637 44.683925883359,4.7930156045422 44.683089825091,4.7934340291485 44.682632126604,4.7935710343933 44.682588743678))"
PLOT02180,CLIENT00308,44.57481,4.899832,0.92,2026-04-18,Maïs semence,False,"POLYGON((4.8990845930748 44.575419131476,4.8999643576317 44.574112259222,4.9005973589592 44.574066403522,4.9001360190086 44.575335064554,4.8990845930748 44.575419131476))"
PLOT02181,CLIENT00308,44.472222,4.788444,1.57,2026-04-27,Maïs semence,False,"POLYGON((4.7877040395872 44.472893483432,4.7876182088987 44.471928831562,4.7893133649961 44.471576653096,4.7896137724058 44.472506859002,4.7877040395872 44.472893483432))"
PLOT02199,CLIENT00308,43.139236,1.701047,2.78,2026-05-21,Maïs semence,False,"POLYGON((1.7000599470825 43.139864500168,1.7001886931152 43.138564923985,1.7019267645569 43.138463148781,1.7023559179993 43.139989759063,1.7007358637543 43.140099360387,1.7000599470825 43.139864500168))"
PLOT02539,CLIENT00308,43.875404,1.419507,16.81,2026-05-27,Maïs semence,False,"POLYGON((1.4168755702571 43.874518201704,1.4176526912176 43.874011320513,1.4175883182013 43.873825703063,1.4183822520697 43.873315252094,1.4186397441351 43.873547275804,1.419154728266 43.873408061687,1.4206138499701 43.873485402903,1.4215365298712 43.87416600128,1.4224592097723 43.874862059762,1.4225450404608 43.875449836148,1.4223090060675 43.876145879635,1.4216652759039 43.87684191499,1.4186397441351 43.877553409395,1.4182035439766 43.877487977016,1.4175920003212 43.8772173005,1.41702337201 43.876880886546,1.4166502646999 43.875918036111,1.4164678744868 43.8749358353,1.4168755702571 43.874518201704))"
PLOT02572,CLIENT00308,43.246176,1.616836,0.21,2026-03-17,Maïs grain *,False,"POLYGON((1.616546369007 43.246420436454,1.6166321996955 43.246029683602,1.6171579126624 43.246060943922,1.6171364549903 43.246482956678,1.616546369007 43.246420436454))"
PLOT02573,CLIENT00308,43.244972,1.615045,0.08,2026-04-20,Maïs grain *,False,"POLYGON((1.6148196944427 43.245083610977,1.614873338623 43.244880415348,1.6152810343933 43.244888230577,1.6152488478851 43.245122686982,1.6148196944427 43.245083610977))"
PLOT02574,CLIENT00308,43.247542,1.665031,0.45,2026-04-23,Maïs grain *,False,"POLYGON((1.66467694841 43.247747384681,1.6646554907379 43.247215971765,1.6655567129669 43.247215971765,1.6655996283112 43.24777864412,1.66467694841 43.247747384681))"
PLOT02575,CLIENT00308,43.28909,1.50648,0.58,2026-05-01,Maïs grain *,False,"POLYGON((1.5059757447052 43.289435815898,1.5061688637543 43.288826670979,1.5069413399505 43.288686098208,1.5071773743439 43.289373339777,1.5059757447052 43.289435815898))"
PLOT02576,CLIENT00308,43.29179,1.505979,0.33,2026-05-02,Maïs grain *,False,"POLYGON((1.5055820330658 43.292057708852,1.5055605753937 43.291604775045,1.5063545092621 43.291542301152,1.5063115939179 43.292057708852,1.5055820330658 43.292057708852))"
PLOT02579,CLIENT00308,43.872431,1.454929,10.5,2026-04-23,Maïs semence,False,"POLYGON((1.45431176 43.87131438,1.45463206 43.87110974,1.45534305 43.87119598,1.45609391 43.87161282,1.45757569 43.87282018,1.4575026 43.87288141,1.45684477 43.87327428,1.45667865 43.87340364,1.45639957 43.873533,1.45510628 43.87437105,1.45198081 43.87141158,1.45271837 43.87121994,1.45398088 43.87110974,1.45431176 43.87131438))"
PLOT02584,CLIENT00308,43.235805,1.654516,4.45,2026-04-20,Maïs grain *,False,"POLYGON((1.6532604194183 43.237105167435,1.6524879432221 43.235854558286,1.6545693374176 43.235276142874,1.654451320221 43.234682088898,1.655180881073 43.234736804638,1.6565756297608 43.236120314878,1.6532604194183 43.237105167435))"
